Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Year,Month,Avg Price(CP+HP+LP),VWAP,Profit/Loss Percentage,Day_Perc_Change,trend
2018-04-27,1572.62,"1,634.01",1638.1,1567.39,13050000.0,2018,4,1592.7033333333331,1592.7033333333331,0.03600885398824729,0.004143972722570721,Slight or no change
2018-04-26,1517.96,"1,485.01",1529.42,1478.5,8800000.0,2018,4,1508.6266666666668,1508.6266666666668,0.039577583432066105,-0.03475728402284073,Slight or no change
2018-04-25,1460.17,"1,458.00",1469.99,1415.02,6590000.0,2018,4,1448.3933333333334,1448.3933333333334,5.4791143011838053e-05,-0.03807083190597904,Slight or no change
2018-04-24,1460.09,"1,535.80",1539.5,1448.45,7490000.0,2018,4,1482.68,1482.68,-0.03806016365145665,-5.4788141106931754e-05,Slight or no change
2018-04-23,1517.86,"1,546.69",1548.0,1503.41,4470000.0,2018,4,1523.09,1523.09,-0.006304460258332368,0.03956605414734704,Slight or no change
2018-04-20,1527.49,"1,561.20",1561.2,1516.09,5540000.0,2018,4,1534.9266666666665,1534.9266666666665,-0.018896403774142416,0.006344458645725082,Slight or no change
2018-04-19,1556.91,"1,543.22",1568.52,1539.06,6520000.0,2018,4,1554.83,1554.83,0.019026861451460993,0.01926035522327485,Slight or no change
2018-04-18,1527.84,"1,514.65",1533.8,1504.11,5230000.0,2018,4,1521.9166666666667,1521.9166666666667,0.01596590040097617,-0.018671599514422876,Slight or no change
2018-04-17,1503.83,"1,462.30",1507.19,1457.02,5110000.0,2018,4,1489.3466666666666,1489.3466666666666,0.04323968088796388,-0.015714996334694753,Slight or no change
2018-04-16,1441.5,"1,445.00",1447.0,1427.48,2810000.0,2018,4,1438.6599999999999,1438.6599999999999,0.007485375212295331,-0.041447504039685334,Slight or no change
2018-04-13,1430.79,"1,449.13",1459.78,1424.52,3690000.0,2018,4,1438.3633333333335,1438.3633333333332,-0.012226441146013142,-0.0074297606659730064,Slight or no change
2018-04-12,1448.5,"1,439.50",1452.12,1435.06,3140000.0,2018,4,1445.2266666666667,1445.2266666666665,0.015031008023545107,0.012377777311834759,Slight or no change
2018-04-11,1427.05,"1,439.44",1448.78,1424.89,3580000.0,2018,4,1433.5733333333335,1433.5733333333335,-0.0063848156967596,-0.014808422506040753,Slight or no change
2018-04-10,1436.22,"1,431.99",1438.38,1415.7,4280000.0,2018,4,1430.1000000000001,1430.1000000000001,0.021435480200273173,0.006425843523352404,Slight or no change
2018-04-09,1406.08,"1,425.03",1438.48,1402.57,4210000.0,2018,4,1415.71,1415.71,0.0006048831863822357,-0.020985642868084353,Slight or no change
2018-04-06,1405.23,"1,429.97",1452.5,1400.26,5880000.0,2018,4,1419.33,1419.33,-0.03204408472533148,-0.0006045175238961198,Slight or no change
2018-04-05,1451.75,"1,441.99",1459.56,1427.07,6410000.0,2018,4,1446.1266666666668,1446.1266666666668,0.02919387198083049,0.03310490097706431,Slight or no change
2018-04-04,1410.57,"1,358.24",1415.39,1352.88,6980000.0,2018,4,1392.9466666666667,1392.9466666666667,0.013304119823282197,-0.028365765455484748,Slight or no change
2018-04-03,1392.05,"1,391.38",1414.0,1355.33,10230000.0,2018,4,1387.1266666666668,1387.1266666666668,0.014621097821412653,-0.013129444125424494,Slight or no change
2018-04-02,1371.99,"1,417.62",1421.36,1355.0,10460000.0,2018,4,1382.7833333333335,1382.7833333333335,-0.05206102228916489,-0.014410401925218141,Slight or no change
2018-03-29,1447.34,"1,406.00",1455.47,1365.2,12580000.0,2018,3,1422.67,1422.67,0.011121823084768862,0.054920225366074105,Slight or no change
2018-03-28,1431.42,"1,447.00",1455.9,1386.17,13710000.0,2018,3,1424.4966666666667,1424.4966666666667,-0.043839551117197076,-0.010999488717232886,Slight or no change
2018-03-27,1497.05,"1,572.40",1575.96,1482.32,7000000.0,2018,3,1518.4433333333334,1518.4433333333334,-0.03779903076112243,0.04584957594556438,Slight or no change
2018-03-26,1555.86,"1,530.00",1556.99,1499.25,5620000.0,2018,3,1537.3666666666668,1537.3666666666668,0.04031934526197542,0.03928392505260336,Slight or no change
2018-03-23,1495.56,"1,539.01",1549.02,1495.36,8010000.0,2018,3,1513.3133333333333,1513.3133333333333,-0.031949874427154884,-0.03875670047433566,Slight or no change
2018-03-22,1544.92,"1,565.47",1573.85,1542.4,6320000.0,2018,3,1553.7233333333334,1553.7233333333331,-0.023352256204720916,0.03300435957099701,Slight or no change
2018-03-21,1581.86,"1,586.45",1590.0,1563.17,4750000.0,2018,3,1578.3433333333332,1578.3433333333332,-0.0029309616705851783,0.02391062320379045,Slight or no change
2018-03-20,1586.51,"1,550.34",1587.0,1545.41,4580000.0,2018,3,1572.9733333333334,1572.9733333333334,0.026913840756539083,0.0029395774594465074,Slight or no change
2018-03-19,1544.93,"1,554.53",1561.66,1525.35,6580000.0,2018,3,1543.9800000000002,1543.9800000000002,-0.01702000407207574,-0.026208470164070796,Slight or no change
2018-03-16,1571.68,"1,583.45",1589.44,1567.5,5430000.0,2018,3,1576.2066666666667,1576.2066666666667,-0.006724303554274656,0.01731470034241034,Slight or no change
2018-03-15,1582.32,"1,595.00",1596.91,1578.11,4070000.0000000005,2018,3,1585.78,1585.78,-0.0054556882463859604,0.0067698259187620735,Slight or no change
2018-03-14,1591.0,"1,597.00",1606.44,1590.89,4260000.0,2018,3,1596.11,1596.11,0.0017756173733455504,0.005485616057434584,Slight or no change
2018-03-13,1588.18,"1,615.96",1617.54,1578.01,6530000.0,2018,3,1594.5766666666668,1594.5766666666668,-0.006387677600585611,-0.0017724701445631652,Slight or no change
2018-03-12,1598.39,"1,592.60",1605.33,1586.7,5170000.0,2018,3,1596.8066666666666,1596.8066666666666,0.01235044873297063,0.006428742333992377,Slight or no change
2018-03-09,1578.89,"1,563.50",1578.94,1559.08,4530000.0,2018,3,1572.3033333333333,1572.3033333333333,0.017417808307450544,-0.012199776024624742,Slight or no change
2018-03-08,1551.86,"1,550.00",1554.88,1545.25,3860000.0,2018,3,1550.6633333333332,1550.6633333333332,0.004440129449838123,-0.017119622012933267,Slight or no change
2018-03-07,1545.0,"1,526.52",1545.9,1522.51,4170000.0,2018,3,1537.8033333333333,1537.8033333333333,0.004786556020915103,-0.004420501849393577,Slight or no change
2018-03-06,1537.64,"1,533.20",1542.13,1528.0,4560000.0,2018,3,1535.9233333333334,1535.9233333333334,0.009208393223987898,-0.004763754045307378,Slight or no change
2018-03-05,1523.61,"1,494.24",1525.38,1481.0,5230000.0,2018,3,1509.9966666666667,1509.9966666666667,0.015570738210298217,-0.00912437241486963,Slight or no change
2018-03-02,1500.25,"1,469.10",1501.05,1455.01,6590000.0,2018,3,1485.4366666666667,1485.4366666666667,0.0045532157085941645,-0.015332007534736514,Slight or no change
2018-03-01,1493.45,"1,513.60",1518.49,1465.0,6840000.0,2018,3,1492.3133333333335,1492.3133333333335,-0.012562398756983702,-0.004532577903682666,Slight or no change
2018-02-28,1512.45,"1,519.51",1528.7,1512.0,4520000.0,2018,2,1517.7166666666665,1517.7166666666665,0.00031085067262796287,0.01272222036224857,Slight or no change
2018-02-27,1511.98,"1,524.50",1526.78,1507.21,4810000.0,2018,2,1515.3233333333335,1515.3233333333335,-0.0065508065310949945,-0.0003107540745148629,Slight or no change
2018-02-26,1521.95,"1,509.20",1522.84,1507.0,4950000.0,2018,2,1517.2633333333333,1517.2633333333333,0.014633333333333364,0.006594002566171486,Slight or no change
2018-02-23,1500.0,"1,495.34",1500.0,1486.5,4420000.0,2018,2,1495.5,1495.5,0.009869794121211362,-0.014422287197345507,Slight or no change
2018-02-22,1485.34,"1,495.36",1502.54,1475.76,4860000.0,2018,2,1487.88,1487.88,0.0016319154101366528,-0.009773333333333412,Slight or no change
2018-02-21,1482.92,"1,485.00",1503.49,1478.92,6300000.0,2018,2,1488.4433333333334,1488.4433333333334,0.00992270235298135,-0.001629256601182072,Slight or no change
2018-02-20,1468.35,"1,446.49",1488.77,1446.49,6500000.0,2018,2,1467.87,1467.87,0.013570881278948467,-0.009825209721360695,Slight or no change
2018-02-16,1448.69,"1,457.37",1465.8,1446.56,4470000.0,2018,2,1453.6833333333332,1453.6833333333332,-0.008941276269702233,-0.013389178329417328,Slight or no change
2018-02-15,1461.76,"1,466.89",1468.94,1436.84,5650000.0,2018,2,1455.8466666666666,1455.8466666666666,0.007380862134316555,0.00902194396316669,Slight or no change
2018-02-14,1451.05,"1,406.25",1452.06,1403.36,5960000.0,2018,2,1435.4899999999998,1435.4899999999998,0.025832267004121542,-0.007326784150612942,Slight or no change
2018-02-13,1414.51,"1,385.93",1419.72,1383.53,5920000.0,2018,2,1405.92,1405.92,0.020400655013958702,-0.025181764928844608,Slight or no change
2018-02-12,1386.23,"1,364.67",1393.81,1344.01,6740000.0,2018,2,1374.6833333333334,1374.6833333333336,0.03480889817856085,-0.019992789022346913,Slight or no change
2018-02-09,1339.6,"1,373.49",1383.5,1265.93,14140000.0,2018,2,1329.6766666666665,1329.6766666666665,-0.008071084783413618,-0.03363799658065403,Slight or no change
2018-02-08,1350.5,"1,429.67",1433.75,1349.94,8580000.0,2018,2,1378.0633333333335,1378.0633333333335,-0.04678213978175862,0.00813675724096763,Slight or no change
2018-02-07,1416.78,"1,449.00",1460.99,1415.15,7160000.0,2018,2,1430.9733333333334,1430.9733333333334,-0.018061600731889848,0.04907811921510552,Slight or no change
2018-02-06,1442.84,"1,361.46",1443.99,1351.79,11070000.0,2018,2,1412.8733333333332,1412.8733333333332,0.03801438848920857,0.018393822611838084,Slight or no change
2018-02-05,1390.0,"1,402.62",1458.98,1320.72,11490000.0,2018,2,1389.8999999999999,1389.8999999999999,-0.027938039791601137,-0.03662221729367077,Slight or no change
2018-02-02,1429.95,"1,477.39",1498.0,1414.0,11130000.0,2018,2,1447.3166666666666,1447.3166666666666,0.028741007194244637,0.02874100719424466,Slight or no change
2018-02-01,1390.0,"1,445.00",1459.88,1385.14,9110000.0,2018,2,1411.6733333333334,1411.6733333333334,-0.04196734418184707,-0.027938039791601144,Slight or no change
2018-01-31,1450.89,"1,451.30",1472.58,1450.04,6420000.0,2018,1,1457.8366666666668,1457.836666666667,0.009090150366527218,0.04380575539568343,Slight or no change
2018-01-30,1437.82,"1,403.17",1439.25,1392.0,5870000.0,2018,1,1423.0233333333333,1423.0233333333333,0.01420630889904624,-0.009008263893196755,Slight or no change
2018-01-29,1417.68,"1,409.18",1431.39,1400.44,5700000.0,2018,1,1416.5033333333333,1416.5033333333333,0.011147961912913312,-0.014007316632123512,Slight or no change
2018-01-26,1402.05,"1,392.01",1402.53,1380.91,4860000.0,2018,1,1395.1633333333332,1395.1633333333332,0.01748974926521275,-0.011025055019468488,Slight or no change
2018-01-25,1377.95,"1,368.00",1378.34,1357.62,4750000.0,2018,1,1371.3033333333333,1371.3033333333333,0.01505697932243597,-0.017189115937377375,Slight or no change
2018-01-24,1357.51,"1,374.82",1388.16,1338.0,6810000.0,2018,1,1361.2233333333334,1361.2233333333334,-0.0036916347409984094,-0.014833629667259318,Slight or no change
2018-01-23,1362.54,"1,338.09",1364.9,1337.34,5170000.0,2018,1,1354.9266666666665,1354.9266666666665,0.02654240531601511,0.003705313404689381,Slight or no change
2018-01-22,1327.31,"1,297.17",1327.45,1296.66,4139999.9999999995,2018,1,1317.14,1317.14,0.02528233094903368,-0.02585612165514406,Slight or no change
2018-01-19,1294.58,"1,312.00",1313.0,1292.99,4580000.0,2018,1,1300.1899999999998,1300.1899999999998,0.0009742368478025476,-0.024658896565233457,Slight or no change
2018-01-18,1293.32,"1,293.95",1304.6,1284.02,4030000.0000000005,2018,1,1293.98,1293.98,-0.0012972972972973465,-0.0009732886341515812,Slight or no change
2018-01-17,1295.0,"1,312.24",1314.0,1280.88,5250000.0,2018,1,1296.6266666666668,1296.6266666666668,-0.00755636620020531,0.0012989824637368308,Slight or no change
2018-01-16,1304.86,"1,323.00",1339.94,1292.3,7220000.0,2018,1,1312.3666666666668,1312.3666666666668,-0.00026049647563602935,0.007613899613899466,Slight or no change
2018-01-12,1305.2,"1,273.39",1305.76,1273.39,5440000.0,2018,1,1294.7833333333335,1294.7833333333335,0.02233919227997617,0.0002605643517312739,Slight or no change
2018-01-11,1276.68,"1,259.74",1276.77,1256.46,3130000.0,2018,1,1269.97,1269.97,0.017818277486785883,-0.021851057309224653,Slight or no change
2018-01-10,1254.33,"1,245.15",1254.33,1237.23,2690000.0,2018,1,1248.6299999999999,1248.6299999999999,0.001301189430829314,-0.01750634458125777,Slight or no change
2018-01-09,1252.7,"1,256.90",1259.33,1241.76,3660000.0,2018,1,1251.2633333333333,1251.2633333333333,0.004675707972763925,-0.001299498537067456,Slight or no change
2018-01-08,1246.87,"1,236.00",1253.08,1232.03,4280000.0,2018,1,1243.993333333333,1243.993333333333,0.014424719722732796,-0.004653947473457487,Slight or no change
2018-01-05,1229.14,"1,217.51",1229.14,1210.0,3540000.0,2018,1,1222.76,1222.76,0.01616250134343057,-0.014219605893156295,Slight or no change
2018-01-04,1209.59,"1,205.00",1215.87,1204.66,3020000.0,2018,1,1210.04,1210.04,0.004476000664341366,-0.0159054298127147,Slight or no change
2018-01-03,1204.2,"1,188.30",1205.49,1188.3,3110000.0,2018,1,1199.33,1199.33,0.012775334101479428,-0.004456055357600408,Slight or no change
2018-01-02,1189.01,"1,172.00",1190.0,1170.51,2690000.0,2018,1,1183.1733333333334,1183.1733333333334,0.0167084234738813,-0.012614183690416891,Slight or no change
2017-12-29,1169.47,"1,182.35",1184.0,1167.5,2690000.0,2017,12,1173.6566666666668,1173.6566666666668,-0.014020740241126282,-0.01643383991724201,Slight or no change
2017-12-28,1186.1,"1,189.00",1190.1,1184.38,1840000.0,2017,12,1186.86,1186.86,0.003248016510750527,0.014220116805048422,Slight or no change
2017-12-27,1182.26,"1,179.91",1187.29,1175.61,1870000.0,2017,12,1181.72,1181.72,0.004673850232842721,-0.0032375010538739923,Slight or no change
2017-12-26,1176.76,"1,168.36",1178.32,1160.55,2009999.9999999998,2017,12,1171.8766666666668,1171.8766666666668,0.007189564860145924,-0.004652106981543835,Slight or no change
2017-12-22,1168.36,"1,172.08",1174.62,1167.83,1590000.0,2017,12,1170.2699999999998,1170.2699999999998,-0.005447921277537617,-0.007138243991978044,Slight or no change
2017-12-21,1174.76,"1,175.90",1179.17,1167.64,2120000.0,2017,12,1173.8566666666668,1173.8566666666668,-0.0024286272311950375,0.0054777637029683746,Slight or no change
2017-12-20,1177.62,"1,190.50",1191.0,1176.0,2370000.0,2017,12,1181.54,1181.54,-0.00821977799861899,0.002434539820899584,Slight or no change
2017-12-19,1187.38,"1,189.15",1192.97,1179.14,2590000.0,2017,12,1186.496666666667,1186.496666666667,-0.002687765626837187,0.008287902719043672,Slight or no change
2017-12-18,1190.58,"1,187.37",1194.78,1180.91,2950000.0,2017,12,1188.7566666666664,1188.7566666666664,0.009701986193327192,0.0026950091798749742,Slight or no change
2017-12-15,1179.14,"1,179.03",1182.75,1169.33,4780000.0,2017,12,1177.0733333333335,1177.0733333333335,0.004155808764668906,-0.009608762115943303,Slight or no change
2017-12-14,1174.26,"1,163.71",1177.93,1162.45,3210000.0,2017,12,1171.5466666666669,1171.5466666666669,0.00870177729291392,-0.004138609495055845,Slight or no change
2017-12-13,1164.13,"1,170.00",1170.87,1160.27,2620000.0,2017,12,1165.09,1165.09,-0.0008153946510109333,-0.008626709587314485,Slight or no change
2017-12-12,1165.08,"1,166.51",1173.6,1161.61,2240000.0,2017,12,1166.7633333333333,1166.7633333333333,-0.0032850836669747674,0.0008160600620203962,Slight or no change
2017-12-11,1168.92,"1,164.60",1169.9,1157.0,2360000.0,2017,12,1165.2733333333333,1165.2733333333333,0.005955249569707464,0.003295911010402941,Slight or no change
2017-12-08,1162.0,"1,170.40",1172.79,1157.1,3050000.0,2017,12,1163.9633333333334,1163.9633333333334,0.001905517378146075,-0.005919994524860583,Slight or no change
2017-12-07,1159.79,"1,156.59",1163.19,1151.0,2510000.0,2017,12,1157.9933333333333,1157.9933333333333,0.006456371762051508,-0.0019018932874355077,Slight or no change
2017-12-06,1152.35,"1,137.99",1155.89,1136.08,2850000.0,2017,12,1148.1066666666666,1148.1066666666666,0.009443135331166704,-0.006414954431405717,Slight or no change
2017-12-05,1141.57,"1,128.26",1159.27,1124.74,4080000.0,2017,12,1141.86,1141.86,0.006719873010273725,-0.009354796719746594,Slight or no change
2017-12-04,1133.95,"1,173.85",1175.2,1128.0,5930000.0,2017,12,1145.7166666666667,1145.7166666666667,-0.024433260205617813,-0.0066750177387281395,Slight or no change
2017-12-01,1162.35,"1,172.05",1179.65,1152.0,4110000.0000000005,2017,12,1164.6666666666667,1164.6666666666667,-0.012237093690248644,0.025045195996296066,Slight or no change
2017-11-30,1176.75,"1,167.10",1178.57,1160.0,4510000.0,2017,11,1171.7733333333333,1171.7733333333333,0.0133302332790824,0.012388695315524556,Slight or no change
2017-11-29,1161.27,"1,194.80",1194.8,1145.19,9260000.0,2017,11,1167.0866666666666,1167.0866666666666,-0.027086126005361873,-0.013154875717017234,Slight or no change
2017-11-28,1193.6,"1,204.88",1205.34,1188.52,4560000.0,2017,11,1195.82,1195.82,-0.001864813560455933,0.027840209425887164,Slight or no change
2017-11-27,1195.83,"1,202.66",1213.41,1191.15,6740000.0,2017,11,1200.1299999999999,1200.1299999999999,0.008288364249578354,0.0018682975871313623,Slight or no change
2017-11-24,1186.0,"1,160.70",1186.84,1160.7,3530000.0,2017,11,1177.8466666666666,1177.8466666666666,0.02580957652920004,-0.008220231972771996,Slight or no change
2017-11-22,1156.16,"1,141.00",1160.27,1141.0,3560000.0,2017,11,1152.4766666666667,1152.4766666666667,0.01462935172752729,-0.025160202360876793,Slight or no change
2017-11-21,1139.49,"1,132.86",1140.0,1128.2,2480000.0,2017,11,1135.8966666666665,1135.8966666666665,0.011701929308982487,-0.014418419595903731,Slight or no change
2017-11-20,1126.31,"1,129.77",1133.42,1122.55,2160000.0,2017,11,1127.4266666666665,1127.4266666666665,-0.0031596275710696385,-0.011566578030522523,Slight or no change
2017-11-17,1129.88,"1,138.28",1138.8,1125.81,2410000.0,2017,11,1131.4966666666667,1131.4966666666667,-0.00651548857371458,0.0031696424607792206,Slight or no change
2017-11-16,1137.29,"1,130.16",1138.16,1130.05,2210000.0,2017,11,1135.1666666666667,1135.1666666666667,0.009408089181584915,0.006558218571883545,Slight or no change
2017-11-15,1126.69,"1,127.01",1131.75,1121.63,3930000.0,2017,11,1126.69,1126.69,-0.00892825727455039,-0.009320402008282769,Slight or no change
2017-11-14,1136.84,"1,130.11",1138.0,1123.89,3140000.0,2017,11,1132.91,1132.91,0.006792599874243776,0.0090086891691592,Slight or no change
2017-11-13,1129.17,"1,123.00",1139.9,1122.34,2920000.0,2017,11,1130.47,1130.47,0.0033944994890479975,-0.006746771753280867,Slight or no change
2017-11-10,1125.35,"1,126.10",1131.75,1124.06,2180000.0,2017,11,1127.0533333333333,1127.0533333333333,-0.0033477101839471095,-0.0033830158434957625,Slight or no change
2017-11-09,1129.13,"1,125.96",1129.62,1115.77,3730000.0,2017,11,1124.84,1124.84,-0.0033101475884471433,0.003358954991780516,Slight or no change
2017-11-08,1132.88,"1,122.82",1135.54,1119.11,2580000.0,2017,11,1129.1766666666665,1129.1766666666665,0.008645173927366325,0.003321141055502963,Slight or no change
2017-11-07,1123.17,"1,124.74",1130.6,1117.5,2690000.0,2017,11,1123.7566666666667,1123.7566666666667,0.0022397515749647445,-0.008571075489019142,Slight or no change
2017-11-06,1120.66,"1,109.15",1125.41,1108.77,3380000.0,2017,11,1118.28,1118.28,0.008150413817920272,-0.0022347462984232402,Slight or no change
2017-11-03,1111.6,"1,091.15",1112.68,1088.52,3750000.0,2017,11,1104.2666666666667,1104.2666666666667,0.015883460364460422,-0.008084521621187668,Slight or no change
2017-11-02,1094.22,"1,097.81",1101.93,1086.87,3680000.0,2017,11,1094.34,1094.34,-0.008571325021745466,-0.015635120546959258,Slight or no change
2017-11-01,1103.68,"1,105.40",1108.97,1096.74,3760000.0,2017,11,1103.13,1103.13,-0.0014475969889981807,0.008645427793313898,Slight or no change
2017-10-31,1105.28,"1,109.00",1110.54,1101.12,3480000.0,2017,10,1105.6466666666665,1105.6466666666665,-0.0050141783319079414,0.0014496955639315967,Slight or no change
2017-10-30,1110.85,"1,095.01",1122.79,1093.56,6610000.0,2017,10,1109.0666666666666,1109.0666666666666,0.008992233979744642,0.005039447017950227,Slight or no change
2017-10-27,1100.95,"1,058.14",1105.58,1050.55,16570000.0,2017,10,1085.6933333333334,1085.6933333333334,0.13216375471756334,-0.00891209434217033,Slight or no change
2017-10-26,972.43,980.33,982.9,968.55,5620000.0,2017,10,974.6266666666667,974.6266666666668,-0.000493365265029672,-0.116735546573414,Slight or no change
2017-10-25,972.91,978.00,984.44,966.24,3030000.0,2017,10,974.5300000000001,974.5300000000002,0.0,0.0004936087944633627,Slight or no change
